file_name,Тип документа,Сценарий,Автор (почерк),Отправитель,Получатель,Дата,Место,Тема,Количество полей
00874_L.tif,Рукописное письмо,Безответное почтовое письмо,JOUSSELIN Martine,Martine JOUSSELIN,La Poste,08/11/2006,,Objet : remboursement de frais d'envoi,7
00882_L.tif,Рукописное письмо,Запрос информации,BOUILLARD Dominique,BOUILLARD Dominique,NAIF Assurances,15/10/2001,,,6
00884_L.tif,Рукописное письмо,Изменение персональных данных,PELLERIN Francis,Francis PELLERIN,SépaFR Téléphonie,,,Objet : Nouvelles coordonnées bancaires,6
00885_L.tif,Рукописное письмо,Изменение контракта / заказа,PAYEN Stephane,Stéphane PAYEN,La Reboute,,,,5
00888_L.tif,Рукописное письмо,Изменение контракта / заказа,SOULIE Marie,SOULIE Marie,Société Géniale,14/11/2006,Siltzheim,,6
00878_L.tif,Рукописное письмо,Запрос информации,SOLE Magali,Magali Sole,NNA assurances,09/11/2006,Varangeville,,7
00886_L.tif,Рукописное письмо,Изменение контракта / заказа,LEFEUVRE Nabil,LE FEUVRE Nabil,La Reboute,,,,5
00879_L.tif,Рукописное письмо,Безответное почтовое письмо,BELLEC Christiane,Bellec Christiane,M. l'agent GDF,14/11/2006,Vittersbourg,,6
00875_L.tif,Рукописное письмо,Изменение персональных данных,BINET Arnaud,BINET Arnaud,CPAM,13/11/2006,Moncel,,6
00883_L.tif,Рукописное письмо,Управление страховым случаем,LEGROUX Alisson,Alisson LEGROUX,MANIF Assurances,10/11/2006,,objet : sinistre.,10
00877_L.tif,Рукописное письмо,Запрос информации,FOURES Lucie,Lucie FOURES,BAAF Assurances,09/11/2006,Cavalaire,OBJET = Ma dernière facture.,9
00876_L.tif,Рукописное письмо,Запрос информации,VIALE Arnaud,ARNAUD VIALE,NAIF ASSURANCES,12/11/2006,Anzeling,Objet : demande d'information,7
00887_L.tif,Рукописное письмо,Трудности с денежным переводом,ROSIER Corinne,Corinne ROSIER,¤{Tresorerie/Trésorerie}¤ des ¤{Impots/Impôts}¤,14/11/2006,St Vallier,,8
00880_L.tif,Рукописное письмо,Претензия,GRANGE Mathieu,Mathieu GRANGE,Police Nationale,13/11/2006,Fallon,Objet : nuisances sonores,8
00881_L.tif,Рукописное письмо,Безответное почтовое письмо,FOUREL Nicole,FOUREL Nicole,Banque de Crédit Populaire,13/11/2000,,Objet : Demande d'information du mois dernier\nrestée sans effet,12
00889_L.tif,Рукописное письмо,Управление страховым случаем,VILLA Dominique,VILLA Dominique,NAIF Assurances,14/11/2006,VELLESCOT,,6
00894_L.tif,Рукописное письмо,Запрос информации,PRUVOT Eliane,PRUVOT Eliane,BAAF Assurances,10/11/2006,Rognac,Objet : Demande de documentation concernant les contrats assurance vie,7
00896_L.tif,Рукописное письмо,Безответное почтовое письмо,ATMANI Gilbert,ATMANI Gilbert,"MENSUEL ""Fleurs et Merguez""",,,,5
00890_L.tif,Рукописное письмо,Претензия,BRULE Ambre,Ambre BRULE,Police Nationale,07/11/2006,Le Bourg,Objet : Nuisances sonores,7
00891_L.tif,Рукописное письмо,Изменение контракта / заказа,BUFFARD Sephora,Buffard Sephora,3 Suifs,,,,4
00892_L.tif,Рукописное письмо,Закрытие счёта,BOULIN Christophe,Christophe Boulin,Banque Débit Lyonnais,14/11/2006,Villefranche sur Mer,Objet : Fermeture de mon compte bancaire.,7
00898_L.tif,Рукописное письмо,Изменение контракта / заказа,NEGRE Soraya,Negre Soraya,Banque Crédit Populaire,11/11/2006,,,6
00897_L.tif,Рукописное письмо,Закрытие счёта,LOREAU Anne,LOREAU Anne,Banque Débit Lyonnais,11/11/2006,Conflans en Jarnisy,,7
00893_L.tif,Рукописное письмо,Запрос информации,MASSON Lydie,MASSON Lydie,MANIF Assurances,,,,5
00895_L.tif,Рукописное письмо,Управление страховым случаем,EVANNO Brigitte,EVANNO BRIGITTE,BAAF ASSURANCES,06/11/2006,VAVINAVEYS le haut,,9
00904_L.tif,Рукописное письмо,Изменение контракта / заказа,GALLIER Gilbert,Gallier Gilbert,la reboute,,,,5
00899_L.tif,Рукописное письмо,Запрос информации,MILLET Christele,Christelle Millet,Manif,09/11/2006,Paris,,6
00903_L.tif,Рукописное письмо,Безответное почтовое письмо,REYMOND Elizabeth,Reymond Elizabeth,Banque Société Géniale,11/11/2006,,,6
00900_L.tif,Рукописное письмо,Запрос информации,GEAY Adrien,Adrien GEAY,Univers Sale Mobile,11/11/2006,Sessenheim,,6
00901_L.tif,Рукописное письмо,Закрытие счёта,THIEBAUT Caroline,THIEBAUT Caroline,BAAF Assurances,14/11/2006,Stosswihr,Objet : résiliation d'assurance auto,8
00902_L.tif,Рукописное письмо,Изменение контракта / заказа,CARDINAL Colette,Colette CARDINAL,La Reboute,13/11/2006,Valleroy,Objet : commande de trois paires de chaussettes,8
00908_L.tif,Рукописное письмо,Изменение персональных данных,DENIZE Roselyne,DENIZE Roselyne,MENSUEL FLEURS & MERGUEZ,06/11/2006,,OBJET : CHANGEMENT DE COORDONNEES BANCAIRES,9
00910_L.tif,Рукописное письмо,Безответное почтовое письмо,CAMARA Beatrice,Béatrice CAMARA,Banque Débit Lyonnais,14/11/2006,Rentgen,Objet : Relance de courrier sans réponse.,8
00906_L.tif,Рукописное письмо,Претензия,NICAISE Vincent,Nicaise Vincent,police nationale,,,,5
00907_L.tif,Рукописное письмо,Изменение контракта / заказа,LAGUERRE Lena,LAGUERRE Lena,La Redoute,,,,9
00905_L.tif,Рукописное письмо,Закрытие счёта,SAINT-MARTIN Nathalie,Saint Martin Nathalie,Manif assurances,,,,5
00909_L.tif,Рукописное письмо,Изменение контракта / заказа,DRIDI Moussa,DRIDI Moussa,BMP - Banque Mutuelle de Paris,13/11/2006,Wattwiller,objet : Augmentation des quantités d'actions\nboursières commandées,8
00911_L.tif,Рукописное письмо,Изменение контракта / заказа,VERWAERDE Marion,VERWAERDE Marion,La Reboute,08/11/2006,Vezelise,Objet : modification dans une commande,8
00912_L.tif,Рукописное письмо,Управление страховым случаем,ORY Patrick,ORY Patrick,NNA Assurances,09/11/2006,Desseling,Objet : demande de couverture au titre de la responsabilité civile.,7
00913_L.tif,Рукописное письмо,Изменение контракта / заказа,GARCON Abel,GARCON Abel,Les 3 Suifs,13/11/2006,Phalsbourg,Objet : Commande de CD vierges,8
00476_L.tif,Рукописное письмо,Управление страховым случаем,BLOCH Genevieve,BLOCH Geneviève,NAIF Assurances,04/10/2006,Sollies Pont,,6
00472_L.tif,Рукописное письмо,Запрос информации,SALHI Isabelle,SALHI Isabelle,NAIF Assurances,06/10/2006,Gripport,,7
00477_L.tif,Рукописное письмо,Изменение контракта / заказа,GUILLOU Vincent,Guillou Vincent,La Reboute,06/10/2006,Zinswiller,Objet: Augmentation des quantités de chaussettes commandées,8
00485_L.tif,Рукописное письмо,Изменение персональных данных,BAUER Pauline,BAUER Pauline,MANIF Assurances,,,Objet : Changement de situation personnelle,8
00483_L.tif,Рукописное письмо,Изменение персональных данных,SANCHES Charlotte,SANCHES Charlotte,Brouille Télécom,03/10/2006,Petite-Rosselle,Objet : Changement d'adresse postale,8
00497_L.tif,Рукописное письмо,Трудности с денежным переводом,BURGUN Ernest,BURGUN Ernest,Trésorerie des impôts,03/10/2006,Villeur sexel,,7
00491_L.tif,Рукописное письмо,Закрытие счёта,HONORE Philippe,HONORE Philippe,BAAF Assurances,,,Objet : Résiliation d'assurance habitation,6
00495_L.tif,Рукописное письмо,Запрос информации,LEFEUVRE Nabil,LEFEUVRE Nabil,Banque Débit Lyonnais,,,,5
00487_L.tif,Рукописное письмо,Изменение контракта / заказа,ROCCHI Jean-pierre,ROCCHI Jean-Pierre,Banque Débit Lyonnais,04/10/2006,Clans,Objet : Augmentation (x2) des quantités d'actions boursières\ncommandées,11
00494_L.tif,Рукописное письмо,Закрытие счёта,ADELINE Jessy,Jessy ADELINE,NNA Assurances,,,Objet : résiliation d'assurance auto,6
00498_L.tif,Рукописное письмо,Безответное почтовое письмо,PELLERIN Francis,Francis PELLERIN,NNA Assurances,03/10/2006,Clermont Ferrand,Objet : Réclamation du mois dernier restée sans suite.,8
00496_L.tif,Рукописное письмо,Изменение контракта / заказа,LAFLEUR Therese,Thérèse LAFLEUR,Banque Société Géniale,05/10/2006,Carspach,Objet : Diminution des versements P.E.L.,8
00484_L.tif,Рукописное письмо,Управление страховым случаем,REGNAULT Isabelle,REGNAULT Isabelle,Assurances NAIF,05/10/2006,,,7
00488_L.tif,Рукописное письмо,Запрос информации,ANDRE Aurelia,ANDRE Aurélia,,,,,5
00490_L.tif,Рукописное письмо,Запрос информации,MAUGARD Laura,Laura Maugard,BAAF Assurances,23/08/2005,Saint Sauveur,Objet : Demande de documents sur contrat d'assurance auto.,9
00492_L.tif,Рукописное письмо,Изменение контракта / заказа,ORY Patrick,ORY Patrick,La Reboute,05/10/2006,Desseling,Objet : modification de commande,7
00489_L.tif,Рукописное письмо,Закрытие счёта,PASTOR Viviane,PASTOR Viviane,MANIF ASSURANCES,,,,6
00486_L.tif,Рукописное письмо,Запрос информации,CHANTELOUP Solange,CHANTELOUP SOLANGE,ASSEDIC,01/10/2006,Barjols,,6
00493_L.tif,Рукописное письмо,Закрытие счёта,LONGUET Gerard,Gérard LONGUET,MANIF ASSURANCES,,,Objet : résiliation d'assurance automobile,6
00499_L.tif,Рукописное письмо,Изменение персональных данных,CLAUDON Manuella,Manuella CLAUDON,,05/10/2006,Angevillers,Objet : changement de situation familiale,6
00503_L.tif,Рукописное письмо,Управление страховым случаем,MORVAN Benoit,Benoît MORVAN,MANIF Assurances,05/10/2006,Aumale,Objet : Expertise de mon véhicule,11
00515_L.tif,Рукописное письмо,Изменение персональных данных,TOMAS Jocelyne,TOMAS Jocelyne,NAIF Assurances,09/10/2006,Lutzelhouse,Objet : changement de situation familiale,8
00517_L.tif,Рукописное письмо,Безответное почтовое письмо,GEAY Adrien,GEAY Adrien,Banque Débit Lyonnais,30/09/2006,Sessenheim,Objet : changement de coordonnées.,8
00512_L.tif,Рукописное письмо,Изменение контракта / заказа,FOURES Regine,FOURES Régine,Les 3 Suifs,04/10/2006,Schwerdorff,Objet : Modification de commande.,8
00500_L.tif,Рукописное письмо,Изменение контракта / заказа,MILLET Christele,Millet Christele,Les 3 Suifs,05/10/2006,Paris,,6
00513_L.tif,Рукописное письмо,Управление страховым случаем,MINOT Kathy,MINOT Kathy,NAIF Assurances,04/10/2006,Sand,,6
00508_L.tif,Рукописное письмо,Закрытие счёта,JOSSE Corinne,Corinne Josse,Manif Assurance,,,Objet : Résiliation d'assurance habitation.,7
00501_L.tif,Рукописное письмо,Изменение контракта / заказа,MORO Odile,MORO Odile,TRESORERIE des IMPOTS,05/10/2006,,,6
00507_L.tif,Рукописное письмо,Изменение персональных данных,PERON Fabrice,Fabrice PERON,NAIF assurance,,,objet : changement de coordonnées téléphoniques,6
00502_L.tif,Рукописное письмо,Управление страховым случаем,BOUVARD Amandine,,NNA Assurances,04/10/2006,Geispolsheim,Objet = déclaration d'accident.,7
00514_L.tif,Рукописное письмо,Безответное почтовое письмо,KERN Michael,Kern Michael,,09/10/2006,,,5
00506_L.tif,Рукописное письмо,Изменение персональных данных,SMADJA Ghislaine,Ghislaine SMADJA,A l'attention du service clientèle de MANIF,07/10/2006,Gries,Objet : changement d'adresse postale,7
00511_L.tif,Рукописное письмо,Запрос информации,BLOUIN Laure,Blouin Laure,La Poste,04/09/2006,Petit Landau,Objet :\ndemande de rendez-vous\navec un conseiller,9
00504_L.tif,Рукописное письмо,Изменение контракта / заказа,LAFLEUR Manon,Manon LAFLEUR,Les 3 SUIFS,11/10/2006,,Objet : Commande de CD,8
00516_L.tif,Рукописное письмо,Запрос информации,VINSON Fernande,VINSON Fernande,MANIF Assurances,06/10/2006,Bonnetage,,6
